title,date,url,description,source,section,scrape_time
跑步｜曹星如及蘇樺偉相繼現身 出席博愛x老夫子香港慈善跑,2025-01-20 10:15:04,https://std.stheadline.com/realtime/article/2048119/即時-體育-跑步-曹星如及蘇樺偉相繼現身-出席博愛x老夫子香港慈善跑,"由博愛醫院主辦、中西區民政事務處和中西區區議會合辦之「博愛 x 老夫子香港慈善跑 2025」，周日在中環添馬公園圓滿舉行，吸引近7,000名跑手以經典漫畫《老夫子》人物裝扮參與盛事，再現本土經典文化之餘，亦為全港最大護養安老院舍項目「博愛醫院屯門藍地長者護理及護養安老院舍」籌募經費，提高社會各界對安老服務的關注，體現出「寓運動於慈善」的理念。香港傑出運動員蘇樺偉、職業拳擊手曹星如都有亮相，親自支持活動。",singtao,sport,2025-01-20 20:22
九龍塘 賢文禮士 透視窗景 寬廣大廳雅緻舒適,2025-01-20 10:09:54,https://std.stheadline.com/realtime/article/2048118/即時-地產-九龍塘-賢文禮士-透視窗景-寬廣大廳雅緻舒適,"九龍塘向來是本港傳統豪宅區之一，周四環境清幽之餘，更坐擁名校網，深受城中名人及望子成龍家長的追捧。是次介紹區內指標屋苑之一的賢文禮士一個連花園特色戶，面積約1,601方呎。大宅走現代時尚格調路線，配合不同布置及設計，豐富視覺效果，打造出新一代豪宅。

大宅重視空間及視覺效果，甫入大廳即見長形廳堂，面積寬敞，廳區布置透過多組藝術裝置及大型水晶吊燈等，營造出更深層、多樣化的視覺體驗，展現時尚風格。

客飯兩廳間隔鮮明，分區清晰易見，大廳鋪砌深色木地板，配以白牆身，以深淺色系設計，藉由色調和材質運用，有助於視覺延伸，減少整體壓逼感；當中大廳位置擺放兩組大型布藝沙發，配以矮身玻璃茶几，四周以花卉為點綴",singtao,property,2025-01-20 20:22
英超｜曼聯1：3白禮頓 紅魔又刷下限破百年紀錄 艾摩廉：我們是史上最差曼聯,2025-01-20 10:02:21,https://std.stheadline.com/realtime/article/2048112/即時-體育-英超-曼聯1-3白禮頓-紅魔又刷下限破百年紀錄-艾摩廉-我們是史上最差曼聯,曼聯於周日英超主場1：3不敵白禮頓後，又再創新低刷新不少恥辱紀錄，包括今季12場聯賽主場已輸6場，創自1893至1894球季以來最快。而球隊自魯賓艾摩廉接手後11場聯賽只得11分，賽後他也直認這支可能是史上最差的曼聯。,singtao,sport,2025-01-20 20:22
金貓銀貓西藏勘查發現大型金礦潛力 擬改名「珠峰黃金」 股價曾升逾倍,2025-01-20 10:01:49,https://std.stheadline.com/realtime/article/2048116/即時-財經-金貓銀貓西藏勘查發現大型金礦潛力-擬改名-珠峰黃金-股價曾升逾倍,"金貓銀貓（1815）及中國白銀（815）今早股價雙雙急升，其中前者曾升逾一倍至0.85元，暫報0.67元，續升63%；後者曾升23%至0.35元，暫報0.315元，升約一成。

消息面上，金貓銀貓及中國白銀發公告表示，去年8月完成對江西樂通（持有西藏龍天勇礦業100%股權）的51%股權收購後，西藏龍天勇於西藏山南市一處面積為28.88平方公里的山南勘查區進行礦產資源普查，發現若干金礦化帶及金礦體，估算推斷礦石量約210萬噸、金推斷金屬量約5,800公斤，以及平均金品位約2.77克/噸。

有待進一步分析和勘探

有關報告進一步表示，依據已進行分析的結果，並有待進一步分析和勘探工作的開展，初步預",singtao,finance,2025-01-20 20:22
《18樓C座》91歲「周老闆」金剛近況曝光！   大病初癒現身團年茶敍一舉動證健康現狀,2025-01-20 10:00:42,https://std.stheadline.com/realtime/article/2048047/即時-娛樂-18樓C座-91歲-周老闆-金剛近況曝光-大病初癒現身團年茶敍一舉動證健康現狀,"商台廣播劇《18樓C座》「周老闆」金剛，縱橫廣播界逾半世紀，前年商台慶祝踏入64周年，曾順道為「周老闆」金剛叔慶祝90歲生日，商台更送上「廣播之金剛」金牌金剛叔。金剛叔近日與一眾《18樓C座》拍檔去飲茶，更見到有廣播劇中的神秘隱藏人物身影。

《18樓C座》隱藏人物

金剛叔日前與「祥嫂」朱雪梅、「三姑」陳慕賢、「孤寒鐸」李錦、「鄭麗美 / 孖七」伍甄琪、「輝仔」陳聰飲茶食點心，梁麗芬未有出鏡，卻將影片放上YouTube，當中還有不願露面的《18樓C座》隱藏人物「街市雞坤」兼「周記茶餐廳大廚尖嘴茂」，不過眾人未有透露其真實身份。

相關閱讀：90歲「周老闆」金剛服務逾半世紀獲贈金牌 口窒窒講感",singtao,entertainment,2025-01-20 20:22
美年內料減息兩次 禤惠儀：港貸款有望回穩 近年向外多元發展 應對特朗普回朝,2025-01-20 09:54:21,https://std.stheadline.com/realtime/article/2048114/即時-財經-美年內料減息兩次-禤惠儀-港貸款有望回穩-近年向外多元發展-應對特朗普回朝,"美國總統特朗普今日（20日）正式上場，身兼渣打銀行香港兼大中華及北亞區行政總裁的輪任銀行公會主席禤惠儀坦言，今年是多變的一年，但當中有危亦有機，香港需攻防兼備。息口方面，她料美國年內減息2次，香港亦會跟隨，但再減空間有限，惟在息降等因素支持下，今年本港貸款可望止跌。市場關注本港商業房地產貸款質素，她指香港房地產結構性實力仍存，故不擔心會拖垮銀行。


      
      
              



      
            
      
    
        
    
  


料聯儲局今年將再減息2次

禤惠儀表示，中美關係、貿易鏈轉移、地緣政治風險這些因",singtao,finance,2025-01-20 20:22
八馬茶業轉戰港股IPO 去年首9個月賺2億 擁門店近3500間,2025-01-20 09:51:28,https://std.stheadline.com/realtime/article/2048113/即時-財經-八馬茶業轉戰港股IPO-去年首9個月賺2億-擁門店近3500間,"中國茶葉商八馬茶業擬轉至香港上市，初步遞交的招股文件指出，華泰金融、農銀國際及天風證券為聯席保薦人。文件又指出，集資所得會用於擴建及建造新生產基地、擴大產品組合、直營線下門店網絡的擴張、開設旗艦店，以及提升業務運營的數碼化水平等。

八馬茶業產品覆蓋全品類茶葉及非茶葉產品，去年首9個月淨利潤按年同期升近5.9%，至賺2.07億元（人民幣，下同）；期內收入16.47億元，按年大致持平。截至去年9月底，門店總數3,498間，包括直營店274間，加盟門店3,224間。文件指，該企在內地的高端茶市場銷量最多。

聚智科技申來港上市

另外，母嬰電子產品製造商聚智科技申請來港上市，初步招股文件指出，獨家",singtao,finance,2025-01-20 20:22
內地發布教育建設綱要  強調科技自立2035年成教育強國,2025-01-20 09:39:37,https://std.stheadline.com/realtime/article/2048110/即時-中國-內地發布教育建設綱要-強調科技自立2035年成教育強國,"中共中央、國務院印發「教育強國建設規劃綱要（2024－2035年）」，指教育支出只增不減，逐步擴大免費教育範圍；強調創新在教育中的地位以支撐高水平科技自立，並推進教育數碼化戰略，要在2035年建成教育強國。

要求推進「雙減」

據新華社報道，中共中央、國務院印發昨日公布的「教育強國建設規劃綱要（2024－2035年）」，要求各地區各部門結合實際認真貫徹落實。

相關新聞：駐京觀察：AI學習掀熱潮 教培企業「新戰場」

文件指出主要目標是到2027年，教育強國建設取得重要階段性成效；到2035年，建成教育強國。",singtao,greater_china,2025-01-20 20:21
TikTok復活︱ 消息：字節跳動並未與美方達成任何協議,2025-01-20 09:30:52,https://std.stheadline.com/realtime/article/2048105/即時-國際-TikTok復活︱-消息-字節跳動並未與美方達成任何協議,"於美國TikTok用戶，自TikTok停運後經歷了近12小時的「痛苦」。美國時間19日早上，TikTok突然又重新上線，用家似乎可以暫鬆一口氣。TikTok也通過官方X賬號發布聲明稱。不過未來TikTok在美國終極命運，仍屬未知之數。

TikTok：將與特朗普尋找解決方案

相關新聞：TikTok停運不足12小時美國恢復 開APP即見「Welcome back!」


      
      
              



      
            
      
    
        
    
  


聲明指出，「根據與我們服務提供商達成的協議，TikTok正在",singtao,international,2025-01-20 20:21
高爾夫球│世界業餘高球手排名升至43位劉弦獲邀參加奧古斯塔賽,2025-01-20 09:00:50,https://std.stheadline.com/realtime/article/2048082/即時-體育-高爾夫球│世界業餘高球手排名升至43位劉弦獲邀參加奧古斯塔賽,"中國香港高球手劉弦成為首位獲邀參加「2025年奧古斯塔女子業餘錦標賽」的中國香港球員，賽事將於4月2日至5日，即「美國大師賽」之前一週在美國佐治亞州著名的Augusta National球場舉行。


      
      
              



      
            
      
    
        
    
  


對於這位港隊球星來說，過去12個月非常精彩：她的世界業餘排名攀升至新高的第43位，她還在「2024年APGC青少年錦標賽」成功衛冕冠軍，並在「2024年IMG學院青少年世界錦標賽」及「起點中巡瑞士盈豐銀行新加坡站」勇奪冠軍。

全港",singtao,sport,2025-01-20 20:22
英超｜曼城6：0葉士域治 藍月各賽6場不敗重返聯賽前四 哥帥：漸回復本色,2025-01-20 08:22:33,https://std.stheadline.com/realtime/article/2048100/即時-體育-英超-曼城6-0葉士域治-藍月各賽6場不敗重返聯賽前四-哥帥-漸回復本色,,singtao,sport,2025-01-20 20:22
啟德體育園演唱會｜啟德主場館開5萬人演唱會  哪位歌手期待值最高？ 張敬軒、炎明熹被點名,2025-01-20 08:00:17,https://std.stheadline.com/realtime/article/2048057/即時-娛樂-啟德體育園演唱會-啟德主場館開5萬人演唱會-哪位歌手期待值最高-張敬軒-炎明熹被點名,"啟德體育園演唱會｜啟德體育園於今年首季啟用，已落實於啟德體育園主場館開演唱會的歌手及團體包括英國天團Coldplay、亞洲天王周杰倫以及香港天王謝霆鋒，謝霆鋒更將成為亞洲首位於啟德體育園主場館開個人演唱會的歌手。啟德體育園主場館可容納約5萬名觀眾，將來或會取代紅館成為歌手最想踏足的香港演唱會場地。《星島頭條》訪問了多位藝人、歌手及市民，問問大家最期待哪位歌手在啟德體育園主場館開演唱會。

啟德體育園演唱會｜市民恨睇本地歌手開唱

不少明星及市民都期待在啟德體育園主場館看到本地歌手的演唱會。江若琳表示：「我最想喺啟德場館睇陳奕迅開騷，陳奕迅係我老公偶像，希望啟德場館開嘅時候，我可以掉低阿仔，同老",singtao,entertainment,2025-01-20 20:22
英超｜馬度基屠狼最有經驗  車路士「主勝」穩  再博兩大波膽,2025-01-20 07:01:45,https://std.stheadline.com/realtime/article/2048071/即時-體育-英超-馬度基屠狼最有經驗-車路士-主勝-穩-再博兩大波膽,"足智彩球賽編號：FB6290
車路士 VS 狼隊
Now621台周二凌晨4:00直播
推介：讓球主客和 [-1]主勝，波膽3:1及3:2

車路士入球能力毋庸置疑，但球隊近期後防不穩，導致險象環生，表現大開大合。該隊今晚英超主場鬥狼隊，在狼隊殺手馬度基（Noni Madueke）充當邊路發電機下，勢與本身攻力不俗但不時在門前欠運的狼隊大演入球騷，波膽3:1及3:2相當值博，不妨冷敲。

本輪前排英超第5位的車路士，對上5場各賽收錄1勝2和2負，期間入9球失7球，表現有前無後。數據上，車路士進攻十分積極，聯賽預期入球值達到42.9球；場均中目標攻門6.1次；創造黃金機會75次，3項數據皆排英超第",singtao,sport,2025-01-20 20:22
專欄 蘇哈仔｜伊拉奧拿攻守兼備更合熱刺,2025-01-20 07:00:40,https://std.stheadline.com/realtime/article/2048077/即時-體育-專欄-蘇哈仔-伊拉奧拿攻守兼備更合熱刺,"般尼茅夫周六英超作客4:1大勝紐卡素，前者將喜鵲各賽事9連勝的強勢突然中斷，自己就將所有比賽不敗走勢增至11場，十分厲害。般尼茅夫的戰術部署，樣樣都針對紐卡素，這當然是領隊伊拉奧拿的功勞，熱刺睇到未？

今季是伊拉奧拿執教般尼茅夫的第2季，經過上季的熱身後，他領軍踢出超乎預期的成績。在隊中兩位明星球員蘇蘭基和大衛拉耶離隊後，手上沒有名將，大膽起用一對只有19和23歲的中堅，防守中場基士堤和泰拿阿當斯名不見經傳，翼鋒施文約同樣是出身寒微，可翼可鋒的祖士甸古華特只是四大聯賽人球。

助失意軍人起死回生

拿着這樣的兵源，打出隊史最佳的11場不敗走勢，英超排名穩守前列，是伊拉奧拿的調較功力。他着重球",singtao,sport,2025-01-20 20:22
專欄 籃男自語｜公牛終迎玫瑰歸返,2025-01-20 07:00:21,https://std.stheadline.com/realtime/article/2048078/即時-體育-專欄-籃男自語-公牛終迎玫瑰歸返,"曾幾何時，芝加哥的冬天因為一朵玫瑰而不再寒冷。如今，這朵玫瑰終將永遠綻放在聯合中心的天空。公牛在本月初宣布下季退休戴歷羅斯的1號球衣，這個決定來得既順理成章，卻又讓人百感交集。

說它順理成章，是因為羅斯的影響力早已超越了純粹的比賽數據和榮譽。在後米高佐敦時代的公牛，是這位來自芝加哥南區的天之驕子，讓這座城市重新找到了靈魂。2011年最年輕常規賽MVP的加冕，不僅是羅斯個人成就的巔峰，更代表着一個短暫而璀璨的新時代。

說它令人百感交集，則是因為這個決定似乎來得太晚。在羅斯經歷了無數次傷病、轉會，甚至今季已消失於公眾視野之際，公牛才正式宣布這項表彰。這也反映了職業運動的殘酷——我們常常要等到一",singtao,sport,2025-01-20 20:22
